ID,PrimaryKey,Plant_sp_count,BareSoilCover,TotalFoliarCover,FH_TotalLitterCover,latitude,longitude,CRS
5431,MT_DFO_LUP_2022_SWH_014_V22022-09-01,28,4,74.66666667,11.33333333,45.59498847,-112.5050596,4326
5432,MT_DFO_WTRSHD_2023_MD-006_V22023-09-01,28,0,92,8,45.63497333,-111.5412733,4326
5433,MT_DFO_WTRSHD_2023_SC-013_V22023-09-01,28,14,64.66666667,6.66666667,44.74526249,-112.4630267,4326
5434,MT_MCFO-LUP-2017_SandGravel-151_V12020-09-01,28,3.33333333,66,26,46.68842338,-105.3845544,4326
5435,MT_MCFO-LUP-2017_SiltyLoamy-295_V12020-09-01,28,4,85.33333333,10.66666667,46.90979829,-105.7297811,4326
5436,MT_MCFO_LUP_2017_Saline-117_V12021-09-01,28,18.67,41.35,30,46.76608278,-107.3308598,4326
5437,MT_MCFO_LUP_2023_MCFO2022-108_V12023-09-01,28,7.33333333,83.33333333,9.33333333,46.53220952,-105.2167308,4326
5438,MT_MCFO_LUP_2023_MCFO2022-112_V12023-09-01,28,6,64.66666667,14,47.83744246,-105.9313107,4326
5439,MT_MCFO_LUP_2023_MCFO2022-127_V12023-09-01,28,6.66666667,84,4.66666667,45.38970324,-104.4814493,4326
5440,MT_MTNHP-Sample-2021_INT-PMWHR-SgStp-017_V12021-09-01,28,14,34.67,24,45.03657945,-108.2968662,4326
5441,MT_MTNHP-Sample-2021_INT-PMWHR-SgStp-37_V12021-09-01,28,7.33,46.67,5.33,45.03160852,-108.3022932,4326
5442,MT_NCMDO_LUP_2022_B_619_V12022-09-01,28,18,29.33333333,27.33333333,47.72240521,-108.2698928,4326
5443,MT_NCMDO_LUP_2022_TF_809_V12022-09-01,28,3.33333333,59.33333333,24,47.94879541,-107.5789746,4326
5444,MT_North-Central-Montana-LUP-2017_GR-171_V12021-09-01,28,8,68.03,12.67,47.91750612,-107.6273867,4326
5445,MT_North-Central-Montana-LUP-2017_GR-174_V12020-09-01,28,0,83.33333333,15.33333333,48.70157375,-107.5871773,4326
5446,MT_North-Central-Montana-LUP-2017_GR-190_V12020-09-01,28,4.66666667,80.66666667,12.66666667,48.68097502,-107.5838632,4326
5447,MT_North-Central-Montana-LUP-2017_GR-201_V12021-09-01,28,29.33,38.67,15.33,48.72434263,-106.7960838,4326
5448,MT_North-Central-Montana-LUP-2017_GR-209_V12021-09-01,28,48,18,26.67,48.53614411,-111.8859826,4326
5449,MT_North-Central-Montana-LUP-2017_GR-256_V12021-09-01,28,0.67,75.33,21.33,48.62927466,-108.9454424,4326
5450,MT_North-Central-Montana-LUP-2017_MS-569_V12021-09-01,28,22.67,44,22.67,48.02143179,-106.6857332,4326
5451,MT_North-Central-Montana-LUP-2017_RI-620_V12020-09-01,28,13.33333333,64.66666667,19.33333333,48.82244769,-107.7008151,4326
5452,MT_SDFO-NDFO-Random-LUP-2016_Grass-126_V12020-09-01,28,8,88.66666667,3.33333333,45.13387165,-103.7265899,4326
5453,MT_SDFO-NDFO-Random-LUP-2016_Grass-129_V12020-09-01,28,24,68,7.33333333,45.0293399,-103.6533803,4326
5454,MT_SDFO-NDFO-Random-LUP-2016_Shrub-233_V12020-09-01,28,0.66666667,92.66666667,6.66666667,45.06015122,-104.0380453,4326
5455,MT_SDFO_Fuels_2023_FortMeade-09_V12023-09-01,28,0.66666667,94,5.33333333,44.44519554,-103.4595956,4326
5456,MT_SDFO_LUP_2022_SDFO2022-113_V12023-09-01,28,0,94.66666667,5.33333333,44.99988444,-102.3514059,4326
5457,MT_SDFO_LUP_2022_SDFO2022_008_V12022-09-01,28,1.33333333,74.66666667,22,45.06175582,-103.8302115,4326
5458,WY_BFO_LUP_2022_BFO2022_NR_010_V12022-09-01,28,12.66666667,76,10.66666667,44.03675506,-105.8406655,4326
5459,WY_BFO_LUP_2022_BFO2022_NR_012_V12022-09-01,28,8.66666667,70,18,44.54133576,-105.4066069,4326
5460,WY_BFO_LUP_2022_BFO2022_NR_029_V12022-09-01,28,5.33333333,83.33333333,10.66666667,43.90054127,-107.0315442,4326
5461,WY_BFO_LUP_2022_BFO2022_NR_041_V12022-09-01,28,10,80.66666667,9.33333333,44.00609648,-106.0368487,4326
5462,WY_BFO_LUP_2022_BFO2022_NR_042_V12022-09-01,28,3.33333333,67.33333333,22,44.04072704,-106.8098116,4326
5463,WY_BFO_LUP_2022_BFO2022_NR_043_V12022-09-01,28,34,43.33333333,5.33333333,44.21086328,-105.1693199,4326
5464,WY_BFO_LUP_2022_BFO2022_NR_045_V12022-09-01,28,8.66666667,67.33333333,24,43.60869987,-106.6000544,4326
5465,WY_CAFO_TARGETED_2023_CAFO2023-T-07_V12023-09-01,28,21.33333333,52,15.33333333,41.88094527,-104.1089327,4326
5466,WY_CAFO_TARGETED_2023_CAFO2023-T-31_V12023-09-01,28,5.33333333,91.33333333,3.33333333,42.12741056,-104.4745528,4326
5467,WY_COFO_LUP_2022_COFO2022_NR_003_V12022-09-01,28,21.33333333,49.33333333,22,44.48054264,-108.6307666,4326
5468,WY_COFO_LUP_2022_COFO2022_NR_018_V12022-09-01,28,0.66666667,58.66666667,15.33333333,44.57151935,-107.7150022,4326
5469,WY_COFO_LUP_2022_COFO2022_NR_036_V12022-09-01,28,50,36.66666667,11.33333333,44.93386943,-109.0741465,4326
5470,WY_COFO_LUP_2022_COFO2022_NR_039_V12022-09-01,28,36,47.33333333,16.66666667,44.714284,-108.4788044,4326
5471,WY_CYFO-2021_BAR-100_V12021-09-01,28,23.33333333,58,12,44.46774181,-108.8326473,4326
5472,WY_KFO_LUP_2022_KFO2022-022_V12023-09-01,28,18,44,29.33333333,41.38077911,-110.6307481,4326
5473,WY_KFO_LUP_2022_KFO2022-036_V12023-09-01,28,34,53.33333333,12,41.76991451,-110.0784286,4326
5474,WY_KFO_LUP_2022_KFO2022-038_V12023-09-01,28,21.33333333,69.33333333,6,41.34245386,-110.4862464,4326
5475,WY_KFO_LUP_2022_KFO2022_007_V12022-09-01,28,9.33333333,71.33333333,9.33333333,42.05842895,-110.7981193,4326
5476,WY_KFO_LUP_2022_KFO2022_015_V12022-09-01,28,24.66666667,44.66666667,30,41.86373789,-110.6437225,4326
5477,WY_KFO_LUP_2022_KFO2022_017_V12022-09-01,28,16.66666667,65.33333333,16.66666667,41.1837764,-110.6311046,4326
5478,WY_KFO_LUP_2022_KFO2022_NR_014_V12022-09-01,28,16,34.66666667,12,41.16183195,-110.3652664,4326
5479,WY_LFO_LUP_2022_LFO2022-044_V22023-09-01,28,31.33333333,57.33333333,10.66666667,43.1473406,-108.100068,4326
5480,WY_LFO_LUP_2022_LFO2022-050_V22023-09-01,28,12.66666667,69.33333333,9.33333333,42.97670689,-107.7625289,4326
5481,WY_LFO_LUP_2022_LFO2022-057_V22023-09-01,28,12.66666667,76,10.66666667,42.7426334,-107.4035385,4326
5482,WY_LFO_LUP_2022_LFO2022_010_V22022-09-01,28,49.33333333,40.66666667,2,43.29115538,-107.8136997,4326
5483,WY_LFO_LUP_2022_LFO2022_T_08_V12022-09-01,28,7.33333333,62,28,42.42936718,-108.62905,4326
5484,WY_PFO_LUP_2022_PFO2022_008_V12022-09-01,28,18.66666667,59.33333333,16.66666667,42.80461856,-110.1163091,4326
5485,WY_RFO_LUP_2021_RFO2021_056_V22022-09-01,28,28.66666667,50.66666667,20.66666667,41.9058189,-107.8132048,4326
5486,WY_RSFO_CM_RMP_2022_CM2022_012_V12022-09-01,28,46,30.66666667,14,41.47500652,-109.4044376,4326
5487,WY_RSFO_CM_RMP_2022_CM2022_029_V12022-09-01,28,35.33333333,37.33333333,10,41.2201437,-110.0764219,4326
5488,WY_RSFO_LUP_2023_RSFO2023-034_V22023-09-01,28,18.66666667,78,3.33333333,42.01549125,-108.824256,4326
5489,WY_RSFO_RDI_2021_RDI2021_029_V12022-09-01,28,16,49.33333333,18.66666667,42.28830931,-109.0441009,4326
5490,WY_RSFO_RDI_2021_RDI2021_040_V12022-09-01,28,27.33333333,56,16.66666667,42.01790319,-109.2871003,4326
5491,WY_RSFO_RDI_2021_RDI2021_043_V12022-09-01,28,5.33333333,62,30.66666667,42.14305256,-109.0173163,4326
5492,WY_WFO-Terrestrial-AIM-2021_SH-038_V12021-09-01,28,22,47.33333333,24,43.94109899,-108.0701577,4326
5493,WY_WFO_LUP_2022_WFO2022-056_V22023-09-01,28,0.66666667,78.66666667,20,43.78248135,-107.5063725,4326
5494,WY_WFO_LUP_2022_WFO2022_015_V22022-09-01,28,64,27.33333333,6,44.09642842,-107.8741419,4326
5495,WY_WFO_LUP_2022_WFO2022_024_V12022-09-01,28,21.33333333,51.33333333,27.33333333,43.58179755,-107.5234158,4326
5496,WY_WY-Kemmerer-FO-2021_KFO2021-006_V22021-09-01,28,38,39.33333333,22,41.54159959,-110.3396094,4326
5497,WY_WYAIM-RAFO-2021_RFO2021-NR-033_V12021-09-01,28,56,32.66666667,10.66666667,41.64939414,-108.0014494,4326
5498,WY_WY_PinedaleFieldOffice_2021_WS-006_V12021-09-01,28,12,28.66666667,47.33333333,42.4278531,-110.2067183,4326
5499,WY_WY_PinedaleFieldOffice_2021_WS-015_V12021-09-01,28,42,50,6.66666667,42.54567176,-109.8568431,4326
5500,11092608014376152011-09-01,27,5,79,16,39.6244963,-108.3015588,4326
5501,14080414551857392014-09-01,27,40,50,6,40.31193873,-108.5707761,4326
5502,15060811265796632015-09-01,27,6.66666667,50.66666667,5.33333333,38.47699,-106.9723,4326
5503,15061809400723282015-09-01,27,12,58.66666667,7.33333333,38.13622052,-106.144856,4326
5504,15062410183577822015-09-01,27,16,76.66666667,7.33333333,43.12379582,-107.9392223,4326
5505,15062417152929702015-09-01,27,30.66666667,48.66666667,10,38.46635,-107.07415,4326
5506,15062509535650522015-09-01,27,26.66666667,33.33333333,30.66666667,38.36640394,-107.9477755,4326
5507,15072217533338762015-09-01,27,11.33333333,62.66666667,21.33333333,42.67067917,-107.1689641,4326
5508,15081115031598792015-09-01,27,4.66666667,88,4,38.316843,-106.0184566,4326
5509,16053110260278132019-09-01,27,12.66666667,63.33333333,20,42.48384,-110.4464,4326
5510,16060912554185662016-09-01,27,36.66666667,50,11.33333333,42.2207869,-107.8836656,4326
5511,1606131331015872016-09-01,27,11.33333333,53.33333333,14.66666667,37.8329839,-106.2788965,4326
5512,16061407134215862016-09-01,27,8.66666667,74,11.33333333,38.21541092,-106.770131,4326
5513,16061607011276792016-09-01,27,32,54,14,43.0413012,-108.0201504,4326
5514,16061714125667362016-09-01,27,6.66666667,63.33333333,12,40.74038359,-108.6895976,4326
5515,16062010133488302016-09-01,27,42.66666667,48.66666667,8.66666667,41.90575,-107.81322,4326
5516,16062709145950692016-09-01,27,10.66666667,83.33333333,6,42.2486323,-108.2462943,4326
5517,16070515074071952016-09-01,27,27.33333333,53.33333333,12,40.775602,-108.388414,4326
5518,16070713582617722016-09-01,27,18.66666667,64,16.66666667,42.9174465,-107.679053,4326
5519,16070715450334882016-09-01,27,10.66666667,78.66666667,8.66666667,42.389831,-107.4724005,4326
5520,16071216405856422016-09-01,27,23.33333333,61.33333333,14.66666667,42.12252,-107.64562,4326
5521,16071808012192822016-09-01,27,8.66666667,74.66666667,14,44.82880523,-106.0943794,4326
5522,16072008201152112016-09-01,27,9.33333333,67.33333333,20,42.796931,-107.8454917,4326
5523,16080114034071852016-09-01,27,8,57.33333333,30,46.1549783,-104.0274141,4326
5524,16080310495283162016-09-01,27,25.33333333,63.33333333,6,44.59280461,-106.4955489,4326
5525,16080416543972242016-09-01,27,14,60,22.66666667,42.4525928,-107.693368,4326
5526,16080815393393292016-09-01,27,4,77.33333333,16,44.4865071,-106.6457,4326
5527,16080818424447102016-09-01,27,6.66666667,58,12,43.4233702,-107.9664224,4326
5528,16081009160356572016-09-01,27,0,94,6,44.9913513,-106.744285,4326
5529,16081108494573042016-09-01,27,13.33333333,56,15.33333333,42.7160475,-107.8247282,4326
5530,160815130709432016-09-01,27,10.66666667,74.66666667,14.66666667,41.18011,-107.85046,4326
5531,16081608042893602016-09-01,27,20.66666667,66,12.66666667,42.359686,-108.889815,4326
5532,16081706480754322016-09-01,27,46.66666667,48,5.33333333,42.2690895,-108.2708116,4326
5533,16081710034028352016-09-01,27,1.33333333,67.33333333,7.33333333,37.2168823,-105.8195617,4326
5534,16082210483757542016-09-01,27,12,74,14,42.7332334,-108.4308701,4326
5535,16082407364432332016-09-01,27,6,64,12,38.48172641,-106.5855339,4326
5536,16082410135362892016-09-01,27,0.66666667,35.33333333,10,38.779822,-108.415795,4326
5537,1609190818202822016-09-01,27,8,66,21.33333333,44.96983,-112.31575,4326
5538,16092014400345952016-09-01,27,30,40.66666667,18,48.15282,-107.33352,4326
5539,16100610470425872016-09-01,27,92.66666667,2,3.33333333,40.59138566,-108.1571523,4326
5540,17031007191539812017-09-01,27,4,69.33333333,22,39.799138,-108.328535,4326
5541,17052311553857922017-09-01,27,26.66666667,68.66666667,4,43.94082998,-107.6940602,4326
5542,17052313094193242017-09-01,27,66.66666667,12.66666667,1.33333333,44.15726188,-108.0953365,4326
5543,17052313172733182017-09-01,27,70,26.66666667,3.33333333,44.21911927,-108.5996946,4326
5544,17052413154216182017-09-01,27,12.66666667,68.66666667,2,43.402481,-107.567512,4326
5545,17052413303153152017-09-01,27,5.33333333,84,9.33333333,42.60001,-108.193967,4326
5546,17052916175965042017-09-01,27,18.66666667,55.33333333,26,43.7371935,-107.546197,4326
5547,17053115064862182021-09-01,27,20.66666667,61.33333333,18,43.49645996,-106.3877792,4326
5548,1706011252261462017-09-01,27,11.33333333,70,18.66666667,46.58844,-104.86774,4326
5549,17060606191768862017-09-01,27,10,76.66666667,9.33333333,41.305774,-109.253476,4326
5550,17061208513645962016-09-01,27,28,65.33333333,6,42.67099,-109.66412,4326
5551,17061315180599532017-09-01,27,30.66666667,54,15.33333333,42.06609,-108.36916,4326
5552,17061410543228912017-09-01,27,45.33333333,36,17.33333333,41.27559,-108.19949,4326
5553,17061908584358982016-09-01,27,31.33333333,58,8.66666667,42.66842,-110.17061,4326
5554,17062110031328622017-09-01,27,3.33333333,84.66666667,12,40.78467043,-108.0586315,4326
5555,17062308131612912017-09-01,27,0,97.33333333,2,48.96727,-107.17128,4326
5556,17062614033671812017-09-01,27,17.33333333,63.33333333,7.33333333,41.19655,-109.18489,4326
5557,17062615315376992017-09-01,27,20,63.33333333,10,39.20956,-108.96767,4326
5558,17062808065580162017-09-01,27,8,66.66666667,14.66666667,41.90675,-106.87946,4326
5559,17062808474544182017-09-01,27,11.33333333,82.66666667,6,40.65149374,-108.7497984,4326
5560,17071114160873392017-09-01,27,50.66666667,18,11.33333333,43.313685,-108.078605,4326
5561,17071212470910722017-09-01,27,53.33333333,40.66666667,2.66666667,43.14888169,-107.0702156,4326
5562,17071310431482582017-09-01,27,12.66666667,60.66666667,13.33333333,40.630529,-106.348479,4326
5563,17071813313370422017-09-01,27,12,64,9.33333333,42.293469,-108.427731,4326
5564,17071907334271952017-09-01,27,1.33333333,84.66666667,14,42.51965914,-106.1246912,4326
5565,17071910511570532017-09-01,27,24.66666667,68,4,42.68170256,-106.6411893,4326
5566,17072111300215252017-09-01,27,5.33333333,87.33333333,7.33333333,47.896476,-107.02703,4326
5567,17072410242456272017-09-01,27,30.66666667,57.33333333,12,44.50531524,-108.6990585,4326
5568,17072613175813462017-09-01,27,3.33333333,88.66666667,6.66666667,39.829533,-108.482727,4326
5569,17072808385937272017-09-01,27,28.66666667,46,17.33333333,44.51065829,-109.2839773,4326
5570,17080214262160352017-09-01,27,36.66666667,48.66666667,12.66666667,47.84637,-109.56498,4326
5571,17080908410521952017-09-01,27,1.33333333,18.66666667,0.66666667,37.91027,-107.64259,4326
5572,17081513320790162017-09-01,27,1.33333333,79.33333333,18.66666667,45.06025,-112.18005,4326
5573,17081710425089252017-09-01,27,32,54.66666667,13.33333333,38.93013,-108.80553,4326
5574,17081711000891382017-09-01,27,16,41.33333333,6,38.53024,-107.03295,4326
5575,17081809535744952017-09-01,27,0,90,8.66666667,47.52023,-108.28069,4326
5576,17082210523080752017-09-01,27,21.33333333,68,8,42.390196,-108.48772,4326
5577,17091914072616642017-09-01,27,3.33333333,88,8.66666667,39.635938,-107.922981,4326
5578,1709220753562002017-09-01,27,0.66666667,79.33333333,20,45.90367,-103.93257,4326
5579,17092210030196092017-09-01,27,1.33333333,98,0.66666667,44.419,-102.20872,4326
5580,17092212473617602017-09-01,27,6.66666667,80,10,44.5474,-102.4098,4326
5581,18052909504034672018-09-01,27,14.66666667,53.33333333,20,40.78014,-108.5877,4326
5582,18053111115581632018-09-01,27,10.66666667,68,18,40.13740836,-108.9629471,4326
5583,18060410264447422018-09-01,27,15.33333333,72,11.33333333,43.187345,-107.829798,4326
5584,18060709290069732018-09-01,27,14,78,8,44.15382326,-106.7864438,4326
5585,18061809531036002018-09-01,27,14.66666667,47.33333333,36.66666667,40.23032221,-108.7784454,4326
5586,18061810242647072018-09-01,27,4.66666667,72.66666667,9.33333333,44.05993503,-106.820248,4326
5587,18061811331445412018-09-01,27,0,90,8,44.03620739,-106.876302,4326
5588,1806201437349312018-09-01,27,2.66666667,64.66666667,20,38.275301,-106.014916,4326
5589,18062613562469742018-09-01,27,6,62.66666667,22.66666667,38.39226679,-106.0582173,4326
5590,18062814140938892018-09-01,27,6,84,9.33333333,44.80107,-105.03955,4326
5591,18071108165517102018-09-01,27,6,91.33333333,2.66666667,43.12824,-104.84971,4326
5592,18071112184782022018-09-01,27,19.33333333,53.33333333,18,40.778545,-106.264161,4326
5593,18072508262038462018-09-01,27,13.33333333,70,9.33333333,44.99022,-104.08272,4326
5594,1808020829451882018-09-01,27,17.33333333,64.66666667,18,42.23494,-107.67749,4326
5595,18080710521882342018-09-01,27,32,46.66666667,16.66666667,41.67048,-110.50456,4326
5596,18080808212956772018-09-01,27,12,66.66666667,20,42.469464,-107.888814,4326
5597,18090814524038132018-09-01,27,5.33333333,76,10.66666667,40.43386142,-108.9904521,4326
5598,18091811541965212018-09-01,27,21.47651007,42.28187919,27.51677852,40.76550368,-108.6927624,4326
5599,18111411260729712018-09-01,27,8,71.33333333,3.33333333,41.740003,-105.435469,4326
5600,19050113082135082019-09-01,27,18.66666667,61.33333333,12.66666667,41.52296,-108.901321,4326
5601,19050113083444192019-09-01,27,26.66666667,42,6.66666667,41.06449,-108.908338,4326
5602,19050113150621492019-09-01,27,32,61.33333333,4.66666667,41.136921,-108.919792,4326
5603,19050914523712582019-09-01,27,6.66666667,89.33333333,4,43.66270116,-104.3001112,4326
5604,19050915195835992019-09-01,27,6.66666667,80.66666667,3.33333333,44.93809844,-104.8453688,4326
5605,19052310325996712019-09-01,27,26.66666667,46.66666667,5.33333333,40.814402,-108.795441,4326
5606,19060314413370012019-09-01,27,32,62,6,43.041877,-108.110167,4326
5607,19070207411775772019-09-01,27,31.33333333,34.66666667,6,42.17007,-110.34179,4326
5608,19070315451930332019-09-01,27,34.66666667,58,7.33333333,42.712747,-108.424606,4326
5609,19071808352610612019-09-01,27,35.33333333,56.66666667,8,41.22409,-107.96986,4326
5610,19071812552388172019-09-01,27,28,59.33333333,11.33333333,41.05422,-107.98318,4326
5611,19071814403492842019-09-01,27,38.66666667,15.33333333,0.66666667,41.25639,-108.05666,4326
5612,19073114291478302019-09-01,27,10,71.33333333,11.33333333,42.54691,-109.68856,4326
5613,19080113243315562019-09-01,27,12,70.66666667,10.66666667,41.48348,-106.98086,4326
5614,19080510553332942019-09-01,27,0,94,5.33333333,42.73148,-110.46597,4326
5615,1908141014298332019-09-01,27,41.33333333,52,6.66666667,39.098172,-108.836675,4326
5616,19081414213317562019-09-01,27,1.33333333,89.33333333,9.33333333,42.01746,-110.71278,4326
5617,20052709174267762020-09-01,27,15.33333333,70,11.33333333,42.7591295,-106.789591,4326
5618,20060307290824212020-09-01,27,10.66666667,68.66666667,18,43.22505124,-106.3708163,4326
5619,20060816453189152020-09-01,27,14,83.33333333,2.66666667,42.46652691,-106.41557,4326
5620,20061008052960512020-09-01,27,19.33333333,72,7.33333333,42.44093166,-106.2358104,4326
5621,2006150956596612020-09-01,27,62.66666667,28,7.33333333,44.67888,-108.53915,4326
5622,20061715094346402020-09-01,27,10,54.66666667,20.66666667,43.70643,-106.95776,4326
5623,20070712201522462020-09-01,27,46,48.66666667,4.66666667,43.38004656,-106.9360634,4326
5624,20071012223398312020-09-01,27,28.66666667,40.66666667,30.66666667,44.22841,-107.54678,4326
5625,20071013382430332020-09-01,27,18,68,2.66666667,44.50707,-108.81306,4326
5626,2008041328564512020-09-01,27,13.33333333,75.33333333,7.33333333,43.07718419,-106.7522422,4326
5627,20081011352943232020-09-01,27,31.33333333,26,0.66666667,43.79272,-108.25209,4326
5628,20081910134332592020-09-01,27,5.33333333,53.33333333,12,44.04617,-108.6367,4326
5629,20102913363752002020-09-01,27,16,74,10,41.24627,-105.28583,4326
5630,2305301006286662023-09-01,27,26,64,8,44.65932,-105.784311,4326
5631,23053010071688002023-09-01,27,10,89,1,44.705773,-105.966338,4326
5632,23053011490222502023-09-01,27,19,76,5,44.8011332,-105.762228,4326
5633,COF02000_2019_PO-7822019-09-01,27,4,72.66666667,22.66666667,38.67141732,-105.682485,4326
5634,COF02000_2019_SH-8682019-09-01,27,18.66666667,55.33333333,24,38.15996322,-105.4368337,4326
5635,COF07000_2019_Aspen-22172019-09-01,27,7.33333333,69.33333333,16,38.17252689,-106.7812032,4326
5636,COF07000_2019_MtnSage-21432019-09-01,27,17.33333333,46.66666667,20.66666667,38.2071692,-106.7647545,4326
5637,COF07000_2020_Oak-20952019-09-01,27,18.66666667,62.66666667,11.33333333,38.38561742,-107.0567722,4326
5638,CON00000_2019_PHMA-082019-09-01,27,12.66666667,73.33333333,13.33333333,39.63254938,-108.592877,4326
5639,CON01000_2019_WyoSage-7622019-09-01,27,8,74.66666667,17.33333333,40.42555854,-108.2477207,4326
5640,CON04000_2019_BCF-082019-09-01,27,46,36,11.33333333,40.92688897,-106.5394653,4326
5641,COS01000_2019_SS-0732019-09-01,27,30.66666667,59.33333333,4,38.07376545,-108.5544522,4326
5642,COS08000_2019_SS-5562019-09-01,27,5.33333333,35.33333333,8.66666667,39.22641243,-108.6174769,4326
5643,CO_CO-NWD-2020_MtnSage-314_V12020-09-01,27,31.33333333,43.33333333,19.33333333,40.73585271,-106.3405169,4326
5644,CO_CO-NWD-2020_SS-1245_V12020-09-01,27,40,28,16.66666667,40.76152118,-108.7469175,4326
5645,CO_CO-NWD-2020_WyoSage-810_V12020-09-01,27,31.33333333,38.66666667,26.66666667,40.25635677,-108.8412874,4326
